customerID,gender,AgeGroup,Partner,CLTV,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,tenure,MonthlyCharges,TotalCharges,Contract,Churn Reason,Churn
7394-FKDNK,Female,Middle Age (30–59),True,4971,True,No,Fiber optic,No,No,No,No,Yes,Yes,False,Electronic check,9,89.45,853.1,Month-to-month,Competitor made better offer,True
8066-POXGX,Female,Under 30,False,3104,False,No phone service,DSL,No,No,No,No,No,Yes,True,Electronic check,13,35.1,446.1,Month-to-month,Attitude of service provider,True
1386-ZIKUV,Male,Middle Age (30–59),False,4097,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,True,Mailed check,7,18.95,130.55,Month-to-month,-,False
2325-WINES,Female,Middle Age (30–59),False,2335,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,True,Credit card (automatic),32,104.05,3416.85,One year,-,False
4847-TAJYI,Female,Senior (≥ 60),False,2578,True,No,Fiber optic,No,No,No,No,Yes,Yes,True,Electronic check,6,89.35,567.8,Month-to-month,-,False
6681-ZSEXG,Male,Middle Age (30–59),True,5477,True,Yes,DSL,No,Yes,Yes,No,No,No,False,Credit card (automatic),56,59.5,3389.25,Two year,-,False
4146-SVFUD,Male,Middle Age (30–59),False,4864,True,No,DSL,No,No,No,No,No,No,False,Mailed check,1,44.6,44.6,Month-to-month,-,False
9137-NOQKA,Male,Senior (≥ 60),False,4577,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Electronic check,2,19.2,37.2,Month-to-month,-,False
7855-DIWPO,Female,Middle Age (30–59),False,2006,True,No,Fiber optic,No,No,No,No,No,No,True,Electronic check,21,68.65,1493.2,Month-to-month,-,False
7570-WELNY,Female,Middle Age (30–59),True,5520,True,Yes,Fiber optic,Yes,Yes,No,No,No,No,True,Bank transfer (automatic),68,84.7,5711.05,Two year,-,False
0531-XBKMM,Male,Middle Age (30–59),False,5058,True,Yes,DSL,Yes,Yes,No,Yes,No,No,False,Bank transfer (automatic),66,65.7,4378.9,Two year,-,False
4280-DLSHD,Male,Middle Age (30–59),True,4099,True,No,DSL,No,Yes,Yes,No,No,No,True,Mailed check,8,54.75,445.85,Month-to-month,-,False
2640-PMGFL,Male,Middle Age (30–59),False,2518,True,Yes,Fiber optic,No,No,No,Yes,No,No,True,Electronic check,27,79.5,2180.55,Month-to-month,Lack of affordable download/upload speed,True
7330-WZLNC,Female,Under 30,False,5090,True,Yes,Fiber optic,No,Yes,No,No,Yes,No,True,Electronic check,5,90.8,455.5,Month-to-month,Competitor offered more data,True
8285-ABVLB,Female,Middle Age (30–59),True,4311,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Credit card (automatic),70,19.85,1328.35,Two year,-,False
0078-XZMHT,Male,Under 30,True,6322,True,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,True,Bank transfer (automatic),72,85.15,6316.2,Two year,-,False
6519-CFDBX,Female,Middle Age (30–59),False,4964,True,No,DSL,No,No,No,No,No,No,True,Electronic check,2,45.4,80.95,Month-to-month,-,False
3452-GWUIN,Female,Senior (≥ 60),True,5316,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,True,Electronic check,19,94.95,1760.25,Month-to-month,-,False
6075-QMNRR,Female,Middle Age (30–59),False,6334,True,No,DSL,Yes,No,No,No,No,No,True,Bank transfer (automatic),52,49.75,2535.55,Month-to-month,-,False
3910-MRQOY,Female,Under 30,True,5398,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Bank transfer (automatic),72,19.4,1496.45,Two year,-,False
7883-ROJOC,Female,Middle Age (30–59),True,5842,True,No,DSL,No,No,No,No,No,No,False,Mailed check,19,44.9,839.65,Month-to-month,-,False
2661-GKBTK,Male,Middle Age (30–59),True,5053,True,No,DSL,No,Yes,No,Yes,Yes,Yes,False,Bank transfer (automatic),60,76.95,4543.95,Two year,-,False
4868-AADLV,Male,Senior (≥ 60),True,4578,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,True,Electronic check,66,116.25,7862.25,One year,-,False
4922-CVPDX,Female,Under 30,True,3596,True,No,DSL,No,Yes,Yes,No,Yes,Yes,True,Credit card (automatic),26,73.5,1905.7,Two year,-,False
5318-YKDPV,Male,Middle Age (30–59),True,3716,True,No,DSL,Yes,No,Yes,Yes,Yes,Yes,True,Credit card (automatic),43,79.15,3566.6,Two year,-,False
0781-LKXBR,Male,Senior (≥ 60),False,4038,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,True,Electronic check,9,100.5,918.6,Month-to-month,Competitor had better devices,True
8544-JNBOX,Male,Middle Age (30–59),False,4626,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,True,Mailed check,72,20.8,1521.2,Two year,-,False
3712-PKXZA,Male,Under 30,True,5110,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,True,Credit card (automatic),61,20.55,1252.0,One year,-,False
6437-UKHMV,Female,Middle Age (30–59),False,3109,True,No,Fiber optic,No,No,No,No,Yes,No,True,Electronic check,7,79.7,586.05,Month-to-month,Attitude of support person,True
2709-UQGNP,Male,Middle Age (30–59),False,4292,True,No,DSL,Yes,No,No,No,No,No,True,Mailed check,10,51.65,524.5,Month-to-month,-,False
8257-RZAHR,Female,Middle Age (30–59),True,4049,True,Yes,DSL,Yes,No,No,No,Yes,No,True,Bank transfer (automatic),14,64.7,941.0,Month-to-month,Competitor offered more data,True
3282-ZISZV,Male,Middle Age (30–59),False,3945,True,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,False,Credit card (automatic),32,83.7,2633.3,One year,-,False
3569-EDBPQ,Female,Middle Age (30–59),False,2198,True,Yes,Fiber optic,Yes,No,No,Yes,No,No,True,Electronic check,24,84.35,1938.05,Month-to-month,-,False
5918-VUKWP,Female,Middle Age (30–59),False,5358,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Bank transfer (automatic),32,20.55,654.55,One year,-,False
3911-RSNHI,Female,Middle Age (30–59),True,5119,False,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,True,Credit card (automatic),71,61.4,4310.35,Two year,-,False
1925-GMVBW,Female,Middle Age (30–59),False,5967,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Credit card (automatic),5,20.55,96.1,Month-to-month,-,False
8064-RAVOH,Male,Middle Age (30–59),False,5323,True,No,DSL,No,No,Yes,No,No,No,True,Electronic check,1,49.85,49.85,Month-to-month,-,False
2809-ZMYOQ,Female,Middle Age (30–59),False,4341,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,True,Electronic check,32,101.35,3334.9,Month-to-month,-,False
4694-PHWFW,Female,Under 30,False,5919,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Mailed check,8,19.95,170.9,Month-to-month,-,False
5377-NDTOU,Female,Under 30,True,4644,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,False,Mailed check,71,91.05,6293.75,Two year,-,False
4877-TSOFF,Female,Middle Age (30–59),True,4489,True,Yes,DSL,Yes,Yes,No,Yes,No,Yes,True,Bank transfer (automatic),55,75.75,4264.25,One year,-,False
8010-EZLOU,Male,Senior (≥ 60),False,4958,True,Yes,Fiber optic,No,Yes,No,No,No,No,True,Electronic check,15,80.2,1217.25,Month-to-month,Competitor offered higher download speeds,True
6202-DYYFX,Female,Middle Age (30–59),False,2031,True,Yes,Fiber optic,No,No,No,No,No,No,True,Credit card (automatic),22,76.0,1783.6,One year,-,False
3096-GKWEB,Male,Middle Age (30–59),True,4477,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,True,Electronic check,18,94.75,1691.9,Month-to-month,-,False
2273-QCKXA,Male,Middle Age (30–59),False,3178,True,No,DSL,No,No,No,Yes,No,No,False,Mailed check,1,49.05,49.05,Month-to-month,-,False
7909-FIOIY,Female,Under 30,True,2958,False,No phone service,DSL,No,No,No,No,No,No,True,Mailed check,19,24.85,434.8,Month-to-month,-,False
4350-ZTLPI,Female,Middle Age (30–59),True,4163,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,True,Bank transfer (automatic),53,108.95,5718.2,One year,-,False
9498-FIMXL,Female,Middle Age (30–59),False,5272,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,True,Mailed check,8,19.2,161.95,One year,-,False
5505-OVWQW,Female,Middle Age (30–59),False,4650,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Mailed check,17,20.15,353.65,One year,-,False
0362-RAOQO,Female,Middle Age (30–59),False,3878,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Credit card (automatic),40,19.65,830.25,Two year,-,False
0402-OAMEN,Female,Middle Age (30–59),True,5335,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Bank transfer (automatic),72,24.45,1709.1,Two year,-,False
6595-YGXIT,Male,Senior (≥ 60),False,3878,True,Yes,Fiber optic,No,Yes,No,No,Yes,No,True,Electronic check,25,88.95,2291.2,Month-to-month,Competitor made better offer,True
6158-DWPZT,Male,Middle Age (30–59),True,3195,False,No phone service,DSL,No,No,No,No,No,No,False,Bank transfer (automatic),9,24.1,259.8,One year,Competitor offered more data,True
8993-IZEUX,Male,Middle Age (30–59),False,4320,True,No,Fiber optic,No,No,No,No,No,No,False,Bank transfer (automatic),7,69.15,488.65,Month-to-month,-,False
2667-WYLWJ,Female,Middle Age (30–59),True,2247,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,True,Mailed check,8,19.75,145.0,One year,Long distance charges,True
0727-BMPLR,Female,Senior (≥ 60),False,5679,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,True,Electronic check,55,100.0,5509.3,One year,Competitor offered higher download speeds,True
0463-WZZKO,Male,Under 30,False,2406,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,True,Credit card (automatic),3,20.75,67.1,Month-to-month,-,False
2985-JUUBZ,Male,Middle Age (30–59),True,3718,True,Yes,DSL,No,No,Yes,No,Yes,Yes,True,Electronic check,40,74.55,3015.75,Month-to-month,-,False
3452-FLHYD,Male,Middle Age (30–59),True,5682,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,True,Bank transfer (automatic),25,20.95,495.15,One year,-,False
8034-RYTVV,Female,Under 30,False,5735,True,Yes,Fiber optic,Yes,No,Yes,No,No,No,True,Credit card (automatic),55,84.25,4589.85,One year,-,False
1498-NHTLT,Male,Under 30,True,5020,True,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,True,Electronic check,59,86.75,5186.0,Two year,-,False
0564-JJHGS,Male,Middle Age (30–59),False,5007,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,True,Electronic check,9,95.5,829.1,Month-to-month,Limited range of services,True
7375-WMVMT,Male,Senior (≥ 60),True,6412,True,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,True,Credit card (automatic),71,95.5,6707.15,Two year,-,False
6655-LHBYW,Male,Middle Age (30–59),False,5068,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,False,Credit card (automatic),50,114.35,5791.1,One year,-,False
4468-KAZHE,Female,Senior (≥ 60),True,2399,True,No,DSL,No,Yes,No,No,No,Yes,True,Electronic check,20,60.0,1259.35,Month-to-month,-,False
2455-USLMV,Female,Middle Age (30–59),False,3727,True,Yes,Fiber optic,Yes,No,Yes,No,No,No,True,Credit card (automatic),31,84.75,2613.4,Month-to-month,-,False
3791-LGQCY,Female,Senior (≥ 60),True,4803,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,True,Bank transfer (automatic),56,100.65,5688.05,Month-to-month,Attitude of support person,True
2460-FPSYH,Female,Senior (≥ 60),False,4272,False,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,True,Electronic check,40,55.8,2109.35,Month-to-month,Attitude of support person,True
3256-EZDBI,Male,Senior (≥ 60),True,6285,False,No phone service,DSL,No,Yes,No,No,No,No,True,Credit card (automatic),51,29.45,1459.35,Month-to-month,-,False
2869-ADAWR,Female,Middle Age (30–59),False,4880,True,Yes,Fiber optic,No,Yes,No,No,Yes,No,True,Credit card (automatic),45,89.3,4016.85,Month-to-month,Poor expertise of online support,True
1142-IHLOO,Female,Middle Age (30–59),False,6021,True,No,Fiber optic,No,No,No,No,Yes,Yes,False,Credit card (automatic),51,87.55,4475.9,One year,-,False
0895-DQHEW,Male,Middle Age (30–59),True,4019,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,True,Electronic check,54,104.3,5278.15,Month-to-month,Competitor offered more data,True
7916-VCCPB,Female,Middle Age (30–59),True,3624,True,No,Fiber optic,No,Yes,No,No,No,No,False,Bank transfer (automatic),16,73.25,1195.75,Month-to-month,-,False
7294-TMAOP,Female,Middle Age (30–59),False,2627,True,No,Fiber optic,No,No,No,No,Yes,Yes,False,Electronic check,1,90.55,90.55,Month-to-month,Competitor made better offer,True
3347-YJZZE,Male,Middle Age (30–59),True,4558,True,Yes,DSL,No,Yes,Yes,No,Yes,Yes,False,Credit card (automatic),29,80.1,2211.8,Month-to-month,-,False
9885-CSMWE,Female,Senior (≥ 60),False,2139,True,No,Fiber optic,No,No,No,No,Yes,No,False,Electronic check,1,78.45,78.45,Month-to-month,Product dissatisfaction,True
3016-KSVCP,Male,Middle Age (30–59),True,3664,False,No phone service,DSL,No,No,No,No,Yes,No,False,Mailed check,29,33.75,1009.25,Month-to-month,-,False
3914-FDRHP,Male,Under 30,False,4754,True,No,Fiber optic,No,No,No,Yes,Yes,No,False,Electronic check,9,86.25,770.5,Month-to-month,-,False
8628-MFKAX,Female,Senior (≥ 60),True,5098,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,True,Credit card (automatic),72,116.75,8277.05,Two year,-,False
4471-KXAUH,Female,Middle Age (30–59),True,2514,True,Yes,Fiber optic,No,No,Yes,Yes,No,No,True,Electronic check,42,84.3,3588.4,Month-to-month,Attitude of service provider,True
7696-CFTAT,Male,Under 30,True,2745,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Bank transfer (automatic),37,19.8,726.1,Two year,-,False
2672-HUYVI,Female,Middle Age (30–59),False,2266,True,No,Fiber optic,No,No,No,No,Yes,Yes,True,Electronic check,6,91.1,455.3,Month-to-month,Long distance charges,True
2792-LSHWX,Female,Middle Age (30–59),False,5960,True,No,Fiber optic,Yes,Yes,No,Yes,No,No,True,Mailed check,1,83.4,83.4,Month-to-month,-,False
1625-JAIIY,Female,Middle Age (30–59),True,4714,True,Yes,Fiber optic,No,No,No,No,Yes,No,True,Electronic check,68,83.0,5685.8,One year,Product dissatisfaction,True
6582-OIVSP,Female,Under 30,False,3575,True,No,DSL,No,No,No,No,No,No,False,Mailed check,1,45.3,45.3,Month-to-month,-,False
6878-GGDWG,Female,Middle Age (30–59),True,3846,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Bank transfer (automatic),32,19.4,641.15,Month-to-month,-,False
5057-LCOUI,Female,Middle Age (30–59),False,4119,False,No phone service,DSL,No,No,Yes,No,Yes,Yes,True,Electronic check,39,50.75,2011.4,Month-to-month,Attitude of support person,True
7349-ALMUX,Male,Middle Age (30–59),False,3183,True,No,DSL,Yes,Yes,Yes,Yes,No,No,False,Bank transfer (automatic),37,65.6,2313.8,Two year,-,False
4248-HCETZ,Male,Senior (≥ 60),True,2174,True,No,Fiber optic,No,Yes,Yes,No,No,No,True,Mailed check,30,79.65,2365.15,Month-to-month,Attitude of support person,True
1465-LNTLJ,Male,Senior (≥ 60),True,4537,True,No,DSL,No,No,Yes,Yes,No,Yes,True,Credit card (automatic),8,64.4,581.7,Month-to-month,-,False
2039-JONDJ,Male,Middle Age (30–59),False,3616,True,No,DSL,Yes,Yes,No,No,No,No,False,Bank transfer (automatic),27,55.45,1477.65,One year,-,False
2055-SIFSS,Female,Senior (≥ 60),True,4763,True,Yes,DSL,No,No,No,No,No,No,False,Bank transfer (automatic),55,51.65,2838.55,Month-to-month,-,False
7813-TKCVO,Female,Under 30,True,4390,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Mailed check,20,20.35,393.15,One year,-,False
4797-AXPXK,Female,Middle Age (30–59),False,4531,True,No,DSL,Yes,Yes,No,Yes,No,No,True,Electronic check,1,60.0,60.0,Month-to-month,Attitude of service provider,True
8123-QBNAZ,Female,Middle Age (30–59),True,4102,True,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,True,Credit card (automatic),36,104.5,3684.95,Month-to-month,-,False
2181-TIDSV,Male,Middle Age (30–59),True,6492,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,True,Bank transfer (automatic),68,19.95,1303.25,Two year,-,False
0030-FNXPP,Female,Under 30,False,5634,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Mailed check,3,19.85,57.2,Month-to-month,-,False
7029-IJEJK,Female,Middle Age (30–59),False,6205,False,No phone service,DSL,Yes,No,No,Yes,No,Yes,False,Bank transfer (automatic),54,44.1,2369.7,One year,-,False
2688-BHGOG,Male,Senior (≥ 60),False,5811,True,No,Fiber optic,No,No,No,No,No,Yes,True,Electronic check,9,79.55,718.55,Month-to-month,-,False
2929-ERCFZ,Female,Under 30,True,2939,True,No,Fiber optic,No,No,Yes,No,Yes,Yes,True,Electronic check,8,94.2,777.3,Month-to-month,Competitor had better devices,True
3134-DSHVC,Female,Middle Age (30–59),False,5989,True,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,False,Credit card (automatic),63,98.0,6218.45,Two year,-,False
8779-YIQQA,Male,Middle Age (30–59),True,3243,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Mailed check,21,19.8,350.1,One year,-,False
5834-ASPWA,Male,Middle Age (30–59),False,5518,True,Yes,Fiber optic,No,No,No,No,No,No,True,Electronic check,1,75.45,75.45,Month-to-month,Competitor made better offer,True
3981-QSVQI,Male,Under 30,False,5498,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,True,Bank transfer (automatic),8,19.7,168.9,Month-to-month,-,False
9242-TKFSV,Male,Middle Age (30–59),True,4969,False,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,True,Credit card (automatic),72,65.1,4754.3,Two year,-,False
6898-MDLZW,Male,Middle Age (30–59),False,5385,True,No,DSL,No,Yes,No,Yes,No,No,True,Mailed check,12,53.75,648.65,Month-to-month,-,False
6196-HBOBZ,Male,Middle Age (30–59),True,6300,True,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,True,Electronic check,65,99.35,6347.55,Two year,-,False
7325-ENZFI,Female,Middle Age (30–59),False,3424,False,No phone service,DSL,Yes,Yes,No,Yes,No,No,True,Bank transfer (automatic),39,40.3,1630.4,One year,-,False
4503-BDXBD,Male,Middle Age (30–59),False,4251,True,No,Fiber optic,No,Yes,No,No,No,No,False,Electronic check,11,74.95,815.5,Month-to-month,Attitude of support person,True
2239-JALAW,Male,Under 30,False,6105,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,True,Bank transfer (automatic),58,103.25,6017.65,One year,Competitor made better offer,True
4827-DPADN,Female,Under 30,True,4505,True,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,True,Bank transfer (automatic),72,83.3,6042.7,Two year,-,False
3590-TCXTB,Male,Middle Age (30–59),False,2648,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Mailed check,1,20.35,20.35,Month-to-month,-,False
0929-HYQEW,Male,Under 30,False,2085,True,No,DSL,Yes,No,No,No,No,No,True,Mailed check,3,50.15,160.85,Month-to-month,-,False
3669-WHAFY,Female,Middle Age (30–59),True,4144,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,True,Credit card (automatic),71,115.15,8078.1,Two year,-,False
2858-MOFSQ,Female,Middle Age (30–59),False,5472,True,Yes,DSL,No,No,Yes,No,No,No,True,Mailed check,17,55.85,937.5,One year,Price too high,True
3426-NIYYL,Male,Middle Age (30–59),False,2087,True,Yes,DSL,No,No,No,No,No,No,False,Electronic check,15,51.55,765.5,Month-to-month,Attitude of support person,True
0311-UNPFF,Female,Middle Age (30–59),False,4910,True,No,Fiber optic,No,No,No,No,Yes,Yes,True,Bank transfer (automatic),26,88.8,2274.35,Month-to-month,Service dissatisfaction,True
8990-ZXLSU,Female,Middle Age (30–59),False,5121,True,No,Fiber optic,No,No,No,No,No,No,False,Electronic check,9,69.05,651.5,Month-to-month,-,False
0584-BJQGZ,Female,Under 30,False,4855,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,True,Bank transfer (automatic),25,78.35,1837.9,Month-to-month,-,False
0582-AVCLN,Female,Middle Age (30–59),False,5919,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Mailed check,38,20.3,743.05,Two year,-,False
7493-TPUWZ,Male,Middle Age (30–59),False,4243,True,Yes,Fiber optic,No,Yes,No,No,No,No,True,Electronic check,1,79.15,79.15,Month-to-month,Competitor had better devices,True
6680-NENYN,Female,Under 30,False,5250,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,True,Electronic check,43,104.6,4759.85,Two year,Competitor made better offer,True
0927-LCSMG,Male,Under 30,False,3331,True,No,Fiber optic,No,No,Yes,No,No,No,False,Mailed check,7,74.65,544.55,Month-to-month,Competitor offered more data,True
1513-XNPPH,Female,Middle Age (30–59),False,5047,True,No,Fiber optic,No,No,Yes,Yes,No,Yes,True,Electronic check,12,89.4,1095.65,Month-to-month,Product dissatisfaction,True
3976-BWUCK,Female,Middle Age (30–59),True,5255,True,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,True,Credit card (automatic),30,94.1,2804.45,Month-to-month,Competitor made better offer,True
0508-SQWPL,Female,Middle Age (30–59),True,5506,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,True,Bank transfer (automatic),57,20.1,1087.7,Two year,-,False
2013-SGDXK,Female,Under 30,False,2172,True,No,Fiber optic,No,Yes,No,No,Yes,No,False,Electronic check,1,84.3,84.3,Month-to-month,Competitor offered more data,True
2040-LDIWQ,Male,Middle Age (30–59),True,5256,True,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,True,Bank transfer (automatic),65,84.2,5324.5,Two year,-,False
7102-JJVTX,Female,Middle Age (30–59),True,4562,True,No,DSL,Yes,No,No,No,No,No,False,Mailed check,9,48.6,422.3,One year,-,False
2720-WGKHP,Male,Senior (≥ 60),False,5569,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,True,Electronic check,2,94.0,181.7,Month-to-month,Don't know,True
2073-QBVBI,Female,Middle Age (30–59),True,2954,False,No phone service,DSL,No,Yes,No,Yes,No,No,False,Mailed check,41,35.45,1391.65,One year,-,False
1430-SFQSA,Male,Middle Age (30–59),False,3898,False,No phone service,DSL,Yes,No,No,Yes,No,No,False,Mailed check,29,35.6,1072.6,One year,-,False
8665-UTDHZ,Male,Under 30,True,2915,False,No phone service,DSL,No,Yes,No,No,No,No,False,Electronic check,1,30.2,30.2,Month-to-month,Competitor had better devices,True
6199-IWKGC,Female,Senior (≥ 60),True,5453,True,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,False,Electronic check,46,100.25,4753.85,One year,-,False
6439-GTPCA,Female,Under 30,False,5269,True,Yes,Fiber optic,No,No,Yes,Yes,No,No,True,Electronic check,45,87.25,3941.7,Month-to-month,Competitor made better offer,True
5760-FXFVO,Male,Middle Age (30–59),False,4093,True,No,Fiber optic,Yes,Yes,No,No,No,No,True,Electronic check,6,78.95,494.95,Month-to-month,-,False
3061-BCKYI,Male,Under 30,False,3854,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Mailed check,14,19.9,283.75,Month-to-month,-,False
2037-SGXHH,Male,Under 30,True,3498,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,True,Electronic check,38,94.65,3624.3,Month-to-month,Don't know,True
9912-OMZDS,Female,Middle Age (30–59),True,5096,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,True,Electronic check,59,106.15,6256.2,One year,-,False
7404-JLKQG,Female,Under 30,False,4099,True,No,DSL,No,No,Yes,No,Yes,No,False,Electronic check,3,57.55,161.45,Month-to-month,-,False
5310-NOOVA,Male,Middle Age (30–59),False,4006,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Electronic check,46,19.95,907.05,Two year,-,False
3751-KTZEL,Female,Middle Age (30–59),False,3706,False,No phone service,DSL,No,No,No,No,No,Yes,False,Mailed check,1,35.05,35.05,Month-to-month,Competitor offered higher download speeds,True
0550-DCXLH,Male,Middle Age (30–59),False,4645,True,No,DSL,No,Yes,No,Yes,Yes,Yes,False,Mailed check,13,73.35,931.55,Month-to-month,-,False
9610-WCESF,Male,Middle Age (30–59),False,6344,False,No phone service,DSL,Yes,No,No,Yes,Yes,No,False,Electronic check,67,43.9,3097.2,Two year,-,False
0266-GMEAO,Male,Middle Age (30–59),True,5879,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,True,Credit card (automatic),72,114.3,8058.55,Two year,-,False
5468-BPMMO,Male,Middle Age (30–59),True,5092,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Electronic check,46,19.6,851.2,Month-to-month,-,False
9958-MEKUC,Male,Under 30,True,4495,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,False,Credit card (automatic),72,103.95,7517.7,Two year,-,False
4816-LXZYW,Female,Middle Age (30–59),False,5216,True,Yes,Fiber optic,No,Yes,No,No,No,No,True,Electronic check,23,79.15,1676.95,Month-to-month,Competitor had better devices,True
1699-TLDLZ,Female,Middle Age (30–59),True,5293,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Mailed check,16,19.7,301.55,Two year,-,False
7356-IWLFW,Male,Middle Age (30–59),True,3315,True,Yes,Fiber optic,No,Yes,No,No,No,No,True,Bank transfer (automatic),46,80.0,3769.7,Month-to-month,-,False
1698-XFZCI,Male,Middle Age (30–59),False,5364,True,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,True,Electronic check,61,107.75,6521.9,One year,-,False
2587-EKXTS,Male,Middle Age (30–59),False,2827,True,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,True,Electronic check,44,111.5,4915.15,Month-to-month,-,False
6128-CZOMY,Female,Middle Age (30–59),False,4689,True,No,DSL,No,No,No,No,No,No,True,Electronic check,1,45.65,45.65,Month-to-month,Competitor offered higher download speeds,True
8270-RKSAP,Male,Middle Age (30–59),False,3198,True,No,Fiber optic,No,No,No,No,No,No,True,Electronic check,9,70.5,597.9,Month-to-month,-,False
0148-DCDOS,Male,Middle Age (30–59),False,5641,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,True,Bank transfer (automatic),25,94.7,2362.1,Month-to-month,Competitor had better devices,True
5533-RJFTJ,Male,Under 30,False,5214,False,No phone service,DSL,No,No,Yes,No,No,No,True,Bank transfer (automatic),49,30.2,1453.1,Month-to-month,-,False
8405-IGQFX,Female,Middle Age (30–59),False,4039,True,No,Fiber optic,No,No,Yes,Yes,Yes,No,True,Credit card (automatic),63,90.05,5817.0,One year,-,False
3166-PNEOF,Female,Middle Age (30–59),False,4471,True,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,False,Credit card (automatic),61,86.45,5175.3,Two year,-,False
